Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
fauna,modeler,bart,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/bart.txt,0.020050,0.145283,0.376404,0.091932,0.155431,28.171486
fauna,modeler,bert,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/bert.txt,0.019989,0.278189,0.443859,0.082322,0.161307,1.032115
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/longformer_ext.txt,0.004956,0.096780,0.269388,0.057260,0.140816,20.921847
fauna,modeler,none,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/none.txt,0.017842,0.275073,0.244593,0.083399,0.105387,18.997656
fauna,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/t5.txt,0.017484,0.132325,0.322083,0.085024,0.154291,16.876765
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_milk_consumption_example_plot_rep1/02_summaries/bart.txt,0.041425,0.183986,0.409715,0.129101,0.200634,21.975028
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_milk_consumption_example_plot_rep1/02_summaries/bert.txt,0.037536,0.278864,0.425393,0.133623,0.164948,-3.471241
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_milk_consumption_example_plot_rep1/02_summaries/longformer_ext.txt,0.042790,0.171578,0.361789,0.095723,0.178862,8.090549
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_milk_consumption_example_plot_rep1/02_summaries/none.txt,0.024142,0.270411,0.251508,0.125587,0.135805,14.570323
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_milk_consumption_example_plot_rep1/02_summaries/t5.txt,0.021393,0.140977,0.382096,0.118162,0.170306,21.632222
fauna,modeler,bart,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/bart.txt,0.017402,0.129172,0.320370,0.064935,0.161111,14.945832
fauna,modeler,bert,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/bert.txt,0.022112,0.266410,0.403378,0.066634,0.155986,0.902565
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/longformer_ext.txt,0.000000,0.006322,0.019370,0.002427,0.012107,-753.355000
fauna,modeler,none,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/none.txt,0.011864,0.243514,0.213962,0.057758,0.099623,14.910228
fauna,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/t5.txt,0.015644,0.123109,0.313653,0.053604,0.149446,8.975596
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_milk_consumption_example_table_rep1/02_summaries/bart.txt,0.032597,0.156103,0.365751,0.112288,0.167019,14.092538
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_milk_consumption_example_table_rep1/02_summaries/bert.txt,0.035842,0.261857,0.422434,0.115890,0.159905,-1.906395
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_milk_consumption_example_table_rep1/02_summaries/longformer_ext.txt,0.052929,0.190914,0.354067,0.100639,0.157895,25.574602
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_milk_consumption_example_table_rep1/02_summaries/none.txt,0.018641,0.258419,0.247775,0.103093,0.132553,20.315405
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_milk_consumption_example_table_rep1/02_summaries/t5.txt,0.013751,0.138152,0.358306,0.095756,0.152009,28.296707
fauna,modeler,bart,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/bart.txt,0.029787,0.168999,0.408163,0.091993,0.181973,16.104468
fauna,modeler,bert,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/bert.txt,0.019611,0.287473,0.423391,0.082577,0.149592,3.166697
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.016243,0.173559,0.374901,0.060461,0.150913,23.333593
fauna,modeler,none,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/none.txt,0.013144,0.252526,0.208551,0.065716,0.097671,21.036818
fauna,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/t5.txt,0.016924,0.134879,0.312440,0.077295,0.148505,13.793962
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_milk_consumption_example_plot_plus_table_rep1/02_summaries/bart.txt,0.039057,0.166556,0.370370,0.124454,0.189542,27.999858
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_milk_consumption_example_plot_plus_table_rep1/02_summaries/bert.txt,0.034507,0.271197,0.395203,0.114351,0.164477,-0.315740
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_milk_consumption_example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.022880,0.161601,0.334507,0.058201,0.128521,22.073055
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_milk_consumption_example_plot_plus_table_rep1/02_summaries/none.txt,0.024486,0.260230,0.235953,0.117596,0.130463,24.573368
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_milk_consumption_example_plot_plus_table_rep1/02_summaries/t5.txt,0.007500,0.136315,0.320879,0.074890,0.142857,37.569334
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/bart.txt,0.028036,0.168298,0.415929,0.104610,0.184071,20.086538
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/bert.txt,0.015581,0.287508,0.445287,0.095780,0.170535,0.829567
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/longformer_ext.txt,0.017958,0.180984,0.402025,0.081101,0.173536,8.904442
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/none.txt,0.015610,0.255960,0.217881,0.075352,0.103133,11.878006
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/t5.txt,0.009352,0.130266,0.317669,0.058380,0.139098,22.758333
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/bart.txt,0.020908,0.147899,0.380342,0.124197,0.185897,34.207097
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/bert.txt,0.018037,0.236673,0.379350,0.094077,0.143852,-2.900000
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/longformer_ext.txt,0.030831,0.190147,0.340528,0.073659,0.153477,-2.032892
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/none.txt,0.019744,0.250593,0.240895,0.110623,0.115401,15.384351
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/t5.txt,0.010840,0.136373,0.325973,0.073762,0.155626,11.214987
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/bart.txt,0.020324,0.188772,0.423701,0.079675,0.191558,24.672147
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/bert.txt,0.009567,0.272113,0.373635,0.069477,0.141966,0.871063
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/longformer_ext.txt,0.017619,0.234313,0.444000,0.078772,0.185333,19.158184
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/none.txt,0.006609,0.222964,0.177314,0.051877,0.084891,13.526823
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/t5.txt,0.010376,0.135406,0.354167,0.050435,0.149306,29.318533
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/bart.txt,0.015781,0.155432,0.379072,0.104847,0.175716,16.520489
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/bert.txt,0.008440,0.249488,0.364892,0.086871,0.129191,-5.584157
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/longformer_ext.txt,0.006472,0.099795,0.235504,0.044683,0.096343,-17.864494
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/none.txt,0.008884,0.226463,0.195210,0.081307,0.099057,11.392718
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/t5.txt,0.018060,0.170923,0.363112,0.076997,0.159462,18.134231
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/bart.txt,0.029796,0.164051,0.384483,0.096718,0.177586,17.486153
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/bert.txt,0.016197,0.281875,0.398837,0.079834,0.153718,3.116649
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.011982,0.181569,0.411024,0.059937,0.171654,22.171176
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/none.txt,0.011118,0.244969,0.191054,0.063097,0.093101,18.917496
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/t5.txt,0.006684,0.139484,0.353480,0.049541,0.150183,19.738686
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/bart.txt,0.035612,0.163524,0.379507,0.081749,0.161290,28.263474
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/bert.txt,0.011050,0.261107,0.378664,0.090428,0.132629,-1.699059
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.016333,0.157410,0.376997,0.075200,0.126198,17.733569
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/none.txt,0.013988,0.224948,0.195975,0.084422,0.094280,18.869551
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/t5.txt,0.032591,0.179649,0.385199,0.091255,0.159393,32.290390
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/bart.txt,0.016510,0.179301,0.412724,0.073529,0.168026,11.452094
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/bert.txt,0.016277,0.281164,0.407821,0.071885,0.138069,-3.901652
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/longformer_ext.txt,0.013450,0.187411,0.389817,0.062151,0.170247,11.596099
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/none.txt,0.009349,0.239754,0.188024,0.059455,0.087391,3.968134
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/t5.txt,0.012863,0.138690,0.363796,0.045775,0.137083,8.739218
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/bart.txt,0.016048,0.172394,0.406812,0.098578,0.160833,16.421759
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/bert.txt,0.020850,0.258775,0.370580,0.108542,0.129184,-7.624637
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/longformer_ext.txt,0.024210,0.199265,0.368502,0.079632,0.149847,0.919916
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/none.txt,0.015444,0.223837,0.183830,0.093084,0.090776,11.008087
